stname,cluster_id,utc_time,utc_timestamp,utc_time_s,utc_timestamp_s,time_diff
WCH ,1,2008-08-30T18:47:32.600000Z,1220122052.6,2008-08-30T18:47:39.000000Z,1220122059.0,6.400000095367432
WCH ,1,2008-08-30T18:54:01.200000Z,1220122441.2,2008-08-30T18:54:08.500000Z,1220122448.5,7.299999952316284
WCH ,1,2008-08-30T19:49:51.200000Z,1220125791.2,2008-08-30T19:49:55.000000Z,1220125795.0,3.799999952316284
WCH ,1,2008-08-30T20:06:04.900000Z,1220126764.9,2008-08-30T20:06:08.800000Z,1220126768.8,3.8999998569488525
WCH ,1,2008-08-30T20:38:02.800000Z,1220128682.8,2008-08-30T20:38:06.200000Z,1220128686.2,3.4000000953674316
WCH ,1,2008-08-30T20:58:39.600000Z,1220129919.6,2008-08-30T20:58:47.700000Z,1220129927.7,8.100000143051147
WCH ,1,2008-08-30T21:07:03.000000Z,1220130423.0,2008-08-30T21:07:10.000000Z,1220130430.0,7.0
WCH ,1,2008-08-30T21:14:52.500000Z,1220130892.5,2008-08-30T21:14:55.800000Z,1220130895.8,3.299999952316284
WCH ,1,2008-08-30T21:42:54.400000Z,1220132574.4,2008-08-30T21:43:00.900000Z,1220132580.9,6.5
WCH ,1,2008-08-30T22:14:11.100000Z,1220134451.1,2008-08-30T22:14:15.200000Z,1220134455.2,4.1000001430511475
WCH ,1,2008-08-30T22:22:25.300000Z,1220134945.3,2008-08-30T22:22:28.600000Z,1220134948.6,3.299999952316284
WCH ,1,2008-08-30T22:36:53.500000Z,1220135813.5,2008-08-30T22:36:56.900000Z,1220135816.9,3.4000000953674316
WCH ,1,2008-08-30T22:42:28.200000Z,1220136148.2,2008-08-30T22:42:31.300000Z,1220136151.3,3.0999999046325684
WCH ,1,2008-08-30T22:56:12.400000Z,1220136972.4,2008-08-30T22:56:16.800000Z,1220136976.8,4.3999998569488525
WCH ,1,2008-08-30T23:53:51.400000Z,1220140431.4,2008-08-30T23:53:55.500000Z,1220140435.5,4.099999904632568
WCH ,1,2008-08-30T23:59:42.100000Z,1220140782.1,2008-08-30T23:59:47.700000Z,1220140787.7,5.6000001430511475
WCH ,1,2008-08-31T00:15:24.700000Z,1220141724.7,2008-08-31T00:15:30.900000Z,1220141730.9,6.200000047683716
WCH ,1,2008-08-31T00:25:57.200000Z,1220142357.2,2008-08-31T00:26:00.800000Z,1220142360.8,3.5999999046325684
WCH ,1,2008-08-31T00:38:13.700000Z,1220143093.7,2008-08-31T00:38:18.400000Z,1220143098.4,4.700000047683716
WCH ,1,2008-08-31T00:42:11.900000Z,1220143331.9,2008-08-31T00:42:18.300000Z,1220143338.3,6.3999998569488525
WCH ,1,2008-08-31T01:56:45.000000Z,1220147805.0,2008-08-31T01:56:48.800000Z,1220147808.8,3.799999952316284
WCH ,1,2008-08-31T02:42:13.500000Z,1220150533.5,2008-08-31T02:42:17.800000Z,1220150537.8,4.299999952316284
WCH ,1,2008-08-31T02:48:37.700000Z,1220150917.7,2008-08-31T02:48:56.400000Z,1220150936.4,18.700000047683716
WCH ,1,2008-08-31T02:50:52.400000Z,1220151052.4,2008-08-31T02:50:56.600000Z,1220151056.6,4.199999809265137
WCH ,1,2008-08-31T03:06:05.600000Z,1220151965.6,2008-08-31T03:06:11.700000Z,1220151971.7,6.1000001430511475
WCH ,1,2008-08-31T03:17:44.200000Z,1220152664.2,2008-08-31T03:17:47.700000Z,1220152667.7,3.5
WCH ,1,2008-08-31T06:13:09.500000Z,1220163189.5,2008-08-31T06:13:16.500000Z,1220163196.5,7.0
WCH ,1,2008-08-31T06:26:02.700000Z,1220163962.7,2008-08-31T06:26:11.600000Z,1220163971.6,8.899999856948853
WCH ,1,2008-08-31T06:38:01.500000Z,1220164681.5,2008-08-31T06:38:05.400000Z,1220164685.4,3.9000000953674316
WCH ,1,2008-08-31T06:49:19.500000Z,1220165359.5,2008-08-31T06:49:23.000000Z,1220165363.0,3.5
WCH ,1,2008-08-31T06:59:24.800000Z,1220165964.8,2008-08-31T06:59:32.900000Z,1220165972.9,8.100000143051147
WCH ,1,2008-08-31T07:32:25.600000Z,1220167945.6,2008-08-31T07:32:32.200000Z,1220167952.2,6.6000001430511475
WCH ,1,2008-08-31T07:58:31.400000Z,1220169511.4,2008-08-31T07:58:41.100000Z,1220169521.1,9.699999809265137
WCH ,1,2008-08-31T08:05:27.600000Z,1220169927.6,2008-08-31T08:05:34.200000Z,1220169934.2,6.6000001430511475
WCH ,1,2008-08-31T09:23:32.300000Z,1220174612.3,2008-08-31T09:23:35.700000Z,1220174615.7,3.4000000953674316
WCH ,1,2008-08-31T10:51:05.100000Z,1220179865.1,2008-08-31T10:51:08.000000Z,1220179868.0,2.9000000953674316
WCH ,1,2008-08-31T10:56:31.800000Z,1220180191.8,2008-08-31T10:56:35.500000Z,1220180195.5,3.700000047683716
WCH ,1,2008-08-31T11:58:28.800000Z,1220183908.8,2008-08-31T11:58:31.800000Z,1220183911.8,3.0
WCH ,1,2008-08-31T12:10:30.600000Z,1220184630.6,2008-08-31T12:10:34.000000Z,1220184634.0,3.4000000953674316
WCH ,1,2008-08-31T12:17:23.900000Z,1220185043.9,2008-08-31T12:17:27.400000Z,1220185047.4,3.5
WCH ,1,2008-08-31T12:24:43.000000Z,1220185483.0,2008-08-31T12:24:48.100000Z,1220185488.1,5.099999904632568
WCH ,1,2008-08-31T12:50:24.300000Z,1220187024.3,2008-08-31T12:50:29.700000Z,1220187029.7,5.400000095367432
WCH ,1,2008-08-31T13:18:17.100000Z,1220188697.1,2008-08-31T13:18:20.100000Z,1220188700.1,3.0
WCH ,1,2008-08-31T13:18:36.100000Z,1220188716.1,2008-08-31T13:18:43.600000Z,1220188723.6,7.5
WCH ,1,2008-08-31T13:31:03.000000Z,1220189463.0,2008-08-31T13:31:06.100000Z,1220189466.1,3.0999999046325684
WCH ,1,2008-08-31T13:36:09.600000Z,1220189769.6,2008-08-31T13:36:13.500000Z,1220189773.5,3.9000000953674316
WCH ,1,2008-08-31T14:18:42.100000Z,1220192322.1,2008-08-31T14:18:45.200000Z,1220192325.2,3.1000001430511475
WCH ,1,2008-08-31T14:21:50.900000Z,1220192510.9,2008-08-31T14:22:01.400000Z,1220192521.4,10.5
WCH ,1,2008-08-31T15:28:42.400000Z,1220196522.4,2008-08-31T15:28:46.800000Z,1220196526.8,4.3999998569488525
WCH ,1,2008-08-31T15:40:12.300000Z,1220197212.3,2008-08-31T15:40:17.000000Z,1220197217.0,4.700000047683716
WXT ,1,2008-07-31T16:01:21.100000Z,1217520081.1,2008-07-31T16:01:31.300000Z,1217520091.3,10.200000047683716
WXT ,1,2008-07-31T16:22:48.600000Z,1217521368.6,2008-07-31T16:22:56.100000Z,1217521376.1,7.5
WXT ,1,2008-07-31T16:32:46.700000Z,1217521966.7,2008-07-31T16:32:55.400000Z,1217521975.4,8.700000047683716
WXT ,1,2008-07-31T16:46:04.600000Z,1217522764.6,2008-07-31T16:46:13.700000Z,1217522773.7,9.100000143051147
WXT ,1,2008-07-31T16:51:53.300000Z,1217523113.3,2008-07-31T16:52:03.700000Z,1217523123.7,10.400000095367432
WXT ,1,2008-07-31T16:59:08.300000Z,1217523548.3,2008-07-31T16:59:24.700000Z,1217523564.7,16.40000009536743
WXT ,1,2008-07-31T17:31:31.900000Z,1217525491.9,2008-07-31T17:31:40.900000Z,1217525500.9,9.0
WXT ,1,2008-07-31T18:29:21.900000Z,1217528961.9,2008-07-31T18:29:31.100000Z,1217528971.1,9.199999809265137
WXT ,1,2008-07-31T19:01:17.300000Z,1217530877.3,2008-07-31T19:01:25.000000Z,1217530885.0,7.700000047683716
WXT ,1,2008-07-31T19:03:19.600000Z,1217530999.6,2008-07-31T19:03:30.600000Z,1217531010.6,11.0
WXT ,1,2008-07-31T19:25:59.000000Z,1217532359.0,2008-07-31T19:26:10.200000Z,1217532370.2,11.200000047683716
WXT ,1,2008-07-31T19:35:22.400000Z,1217532922.4,2008-07-31T19:35:30.400000Z,1217532930.4,8.0
WXT ,1,2008-07-31T19:38:39.800000Z,1217533119.8,2008-07-31T19:38:47.700000Z,1217533127.7,7.900000095367432
WXT ,1,2008-07-31T20:06:03.900000Z,1217534763.9,2008-07-31T20:06:12.200000Z,1217534772.2,8.299999952316284
WXT ,1,2008-07-31T20:16:25.700000Z,1217535385.7,2008-07-31T20:16:33.700000Z,1217535393.7,8.0
WXT ,1,2008-07-31T20:33:14.500000Z,1217536394.5,2008-07-31T20:33:23.000000Z,1217536403.0,8.5
WXT ,1,2008-07-31T21:04:56.000000Z,1217538296.0,2008-07-31T21:05:04.200000Z,1217538304.2,8.200000047683716
WXT ,1,2008-07-31T21:31:03.500000Z,1217539863.5,2008-07-31T21:31:09.700000Z,1217539869.7,6.200000047683716
WXT ,1,2008-07-31T21:40:12.500000Z,1217540412.5,2008-07-31T21:40:21.100000Z,1217540421.1,8.599999904632568
WXT ,1,2008-07-31T21:46:07.400000Z,1217540767.4,2008-07-31T21:46:17.500000Z,1217540777.5,10.099999904632568
WXT ,1,2008-07-31T22:00:17.300000Z,1217541617.3,2008-07-31T22:00:26.100000Z,1217541626.1,8.799999952316284
WXT ,1,2008-07-31T22:04:55.100000Z,1217541895.1,2008-07-31T22:05:03.200000Z,1217541903.2,8.100000143051147
WXT ,1,2008-07-31T22:23:42.600000Z,1217543022.6,2008-07-31T22:23:50.900000Z,1217543030.9,8.300000190734863
WXT ,1,2008-07-31T23:13:35.100000Z,1217546015.1,2008-07-31T23:13:43.700000Z,1217546023.7,8.600000143051147
WXT ,1,2008-08-01T01:00:18.900000Z,1217552418.9,2008-08-01T01:00:27.800000Z,1217552427.8,8.899999856948853
WXT ,1,2008-08-01T01:31:18.700000Z,1217554278.7,2008-08-01T01:31:27.200000Z,1217554287.2,8.5
WXT ,1,2008-08-01T01:35:46.000000Z,1217554546.0,2008-08-01T01:35:53.700000Z,1217554553.7,7.700000047683716
WXT ,1,2008-08-01T01:47:01.000000Z,1217555221.0,2008-08-01T01:47:09.100000Z,1217555229.1,8.099999904632568
WXT ,1,2008-08-01T02:55:28.900000Z,1217559328.9,2008-08-01T02:55:36.600000Z,1217559336.6,7.699999809265137
WXT ,1,2008-08-01T03:47:14.100000Z,1217562434.1,2008-08-01T03:47:22.900000Z,1217562442.9,8.800000190734863
WXT ,1,2008-08-01T04:00:31.100000Z,1217563231.1,2008-08-01T04:00:38.800000Z,1217563238.8,7.700000047683716
WXT ,1,2008-08-01T04:24:37.700000Z,1217564677.7,2008-08-01T04:24:45.100000Z,1217564685.1,7.3999998569488525
WXT ,1,2008-08-01T04:43:16.100000Z,1217565796.1,2008-08-01T04:43:22.600000Z,1217565802.6,6.5
WXT ,1,2008-08-01T05:31:44.400000Z,1217568704.4,2008-08-01T05:31:52.600000Z,1217568712.6,8.199999809265137
WXT ,1,2008-08-01T06:08:27.000000Z,1217570907.0,2008-08-01T06:08:39.600000Z,1217570919.6,12.599999904632568
WXT ,1,2008-08-01T07:58:32.000000Z,1217577512.0,2008-08-01T07:58:41.500000Z,1217577521.5,9.5
WXT ,1,2008-08-01T08:32:58.600000Z,1217579578.6,2008-08-01T08:33:09.600000Z,1217579589.6,11.0
WXT ,1,2008-08-01T08:39:34.500000Z,1217579974.5,2008-08-01T08:39:44.600000Z,1217579984.6,10.099999904632568
WXT ,1,2008-08-01T08:52:37.000000Z,1217580757.0,2008-08-01T08:52:47.500000Z,1217580767.5,10.5
WXT ,1,2008-08-01T09:00:25.100000Z,1217581225.1,2008-08-01T09:00:35.600000Z,1217581235.6,10.5
WXT ,1,2008-08-01T09:08:00.400000Z,1217581680.4,2008-08-01T09:08:11.200000Z,1217581691.2,10.799999952316284
WXT ,1,2008-08-01T09:18:29.000000Z,1217582309.0,2008-08-01T09:18:38.900000Z,1217582318.9,9.900000095367432
WXT ,1,2008-08-01T09:40:33.800000Z,1217583633.8,2008-08-01T09:40:44.000000Z,1217583644.0,10.200000047683716
WXT ,1,2008-08-01T09:45:06.900000Z,1217583906.9,2008-08-01T09:45:17.100000Z,1217583917.1,10.199999809265137
WXT ,1,2008-08-01T09:48:34.500000Z,1217584114.5,2008-08-01T09:48:45.300000Z,1217584125.3,10.799999952316284
WXT ,1,2008-08-01T09:54:24.900000Z,1217584464.9,2008-08-01T09:54:35.900000Z,1217584475.9,11.0
WXT ,1,2008-08-01T09:57:47.400000Z,1217584667.4,2008-08-01T09:57:58.100000Z,1217584678.1,10.699999809265137
WXT ,1,2008-08-01T10:01:19.000000Z,1217584879.0,2008-08-01T10:01:29.700000Z,1217584889.7,10.700000047683716
WXT ,1,2008-08-01T10:10:08.300000Z,1217585408.3,2008-08-01T10:10:18.500000Z,1217585418.5,10.200000047683716
WXT ,1,2008-08-01T10:12:05.600000Z,1217585525.6,2008-08-01T10:12:15.200000Z,1217585535.2,9.600000143051147
WXT ,1,2008-08-01T10:18:17.100000Z,1217585897.1,2008-08-01T10:18:27.900000Z,1217585907.9,10.800000190734863
WXT ,1,2008-08-01T10:19:00.600000Z,1217585940.6,2008-08-01T10:19:11.400000Z,1217585951.4,10.800000190734863
WXT ,1,2008-08-01T10:35:20.900000Z,1217586920.9,2008-08-01T10:35:31.900000Z,1217586931.9,11.0
WXT ,1,2008-08-01T10:39:01.700000Z,1217587141.7,2008-08-01T10:39:12.100000Z,1217587152.1,10.399999856948853
WXT ,1,2008-08-01T10:47:05.800000Z,1217587625.8,2008-08-01T10:47:15.300000Z,1217587635.3,9.5
WXT ,1,2008-08-01T11:11:43.800000Z,1217589103.8,2008-08-01T11:11:54.400000Z,1217589114.4,10.600000143051147
WXT ,1,2008-08-01T11:19:07.000000Z,1217589547.0,2008-08-01T11:19:17.700000Z,1217589557.7,10.700000047683716
WXT ,1,2008-08-01T11:20:29.000000Z,1217589629.0,2008-08-01T11:20:40.100000Z,1217589640.1,11.099999904632568
WXT ,1,2008-08-01T11:56:34.000000Z,1217591794.0,2008-08-01T11:56:44.800000Z,1217591804.8,10.799999952316284
WXT ,1,2008-08-01T11:58:10.400000Z,1217591890.4,2008-08-01T11:58:18.900000Z,1217591898.9,8.5
WXT ,1,2008-08-01T12:00:59.000000Z,1217592059.0,2008-08-01T12:01:09.800000Z,1217592069.8,10.799999952316284
WXT ,1,2008-08-01T12:11:26.300000Z,1217592686.3,2008-08-01T12:11:33.900000Z,1217592693.9,7.6000001430511475
WXT ,1,2008-08-01T12:21:38.100000Z,1217593298.1,2008-08-01T12:21:46.100000Z,1217593306.1,8.0
WXT ,1,2008-08-01T12:41:26.400000Z,1217594486.4,2008-08-01T12:41:35.200000Z,1217594495.2,8.799999952316284
WXT ,1,2008-08-01T12:55:44.400000Z,1217595344.4,2008-08-01T12:55:56.400000Z,1217595356.4,12.0
WXT ,1,2008-08-01T13:03:22.400000Z,1217595802.4,2008-08-01T13:03:30.900000Z,1217595810.9,8.5
WXT ,1,2008-08-01T13:08:31.100000Z,1217596111.1,2008-08-01T13:08:41.700000Z,1217596121.7,10.600000143051147
WXT ,1,2008-08-01T13:14:41.700000Z,1217596481.7,2008-08-01T13:14:52.800000Z,1217596492.8,11.099999904632568
WXT ,1,2008-08-01T13:27:11.200000Z,1217597231.2,2008-08-01T13:27:22.000000Z,1217597242.0,10.799999952316284
WXT ,1,2008-08-01T13:36:54.500000Z,1217597814.5,2008-08-01T13:37:05.300000Z,1217597825.3,10.799999952316284
WXT ,1,2008-08-01T13:41:08.000000Z,1217598068.0,2008-08-01T13:41:16.600000Z,1217598076.6,8.599999904632568
WXT ,1,2008-08-01T13:51:37.600000Z,1217598697.6,2008-08-01T13:51:49.500000Z,1217598709.5,11.900000095367432
WXT ,1,2008-08-01T14:11:12.300000Z,1217599872.3,2008-08-01T14:11:23.200000Z,1217599883.2,10.900000095367432
WXT ,1,2008-08-01T14:27:28.500000Z,1217600848.5,2008-08-01T14:27:39.400000Z,1217600859.4,10.900000095367432
WXT ,1,2008-08-01T14:38:51.400000Z,1217601531.4,2008-08-01T14:38:59.400000Z,1217601539.4,8.0
WXT ,1,2008-08-01T14:54:34.200000Z,1217602474.2,2008-08-01T14:54:44.700000Z,1217602484.7,10.5
WXT ,1,2008-08-01T15:02:18.200000Z,1217602938.2,2008-08-01T15:02:28.800000Z,1217602948.8,10.599999904632568
WXT ,1,2008-08-01T15:26:21.600000Z,1217604381.6,2008-08-01T15:26:32.600000Z,1217604392.6,11.0
WXT ,1,2008-08-01T15:32:24.100000Z,1217604744.1,2008-08-01T15:32:34.700000Z,1217604754.7,10.600000143051147
WXT ,1,2008-08-01T15:40:57.700000Z,1217605257.7,2008-08-01T15:41:07.900000Z,1217605267.9,10.200000047683716
WXT ,1,2008-08-01T15:56:23.300000Z,1217606183.3,2008-08-01T15:56:33.600000Z,1217606193.6,10.299999952316284
WXT ,1,2008-08-01T16:16:33.100000Z,1217607393.1,2008-08-01T16:16:43.300000Z,1217607403.3,10.200000047683716
WXT ,1,2008-08-01T16:23:12.500000Z,1217607792.5,2008-08-01T16:23:23.600000Z,1217607803.6,11.099999904632568
WXT ,1,2008-08-01T16:28:20.600000Z,1217608100.6,2008-08-01T16:28:28.800000Z,1217608108.8,8.200000047683716
WXT ,1,2008-08-01T17:45:57.800000Z,1217612757.8,2008-08-01T17:46:08.400000Z,1217612768.4,10.600000143051147
WXT ,1,2008-08-01T18:08:31.100000Z,1217614111.1,2008-08-01T18:08:41.800000Z,1217614121.8,10.700000047683716
WXT ,1,2008-08-01T18:12:28.600000Z,1217614348.6,2008-08-01T18:12:36.300000Z,1217614356.3,7.700000047683716
WXT ,1,2008-08-01T18:25:07.300000Z,1217615107.3,2008-08-01T18:25:15.100000Z,1217615115.1,7.799999952316284
WXT ,1,2008-08-01T18:45:22.000000Z,1217616322.0,2008-08-01T18:45:29.800000Z,1217616329.8,7.799999952316284
WXT ,1,2008-08-01T18:58:49.400000Z,1217617129.4,2008-08-01T18:58:59.800000Z,1217617139.8,10.399999856948853
WXT ,1,2008-08-01T19:28:18.300000Z,1217618898.3,2008-08-01T19:28:26.300000Z,1217618906.3,8.0
WXT ,1,2008-08-01T19:32:23.800000Z,1217619143.8,2008-08-01T19:32:32.500000Z,1217619152.5,8.700000047683716
WXT ,1,2008-08-01T19:42:31.800000Z,1217619751.8,2008-08-01T19:42:40.200000Z,1217619760.2,8.400000095367432
WXT ,1,2008-08-01T19:53:32.700000Z,1217620412.7,2008-08-01T19:53:40.700000Z,1217620420.7,8.0
WXT ,1,2008-08-01T19:57:38.200000Z,1217620658.2,2008-08-01T19:57:46.100000Z,1217620666.1,7.8999998569488525
WXT ,1,2008-08-01T20:15:16.600000Z,1217621716.6,2008-08-01T20:15:25.000000Z,1217621725.0,8.400000095367432
WXT ,1,2008-08-01T20:43:44.100000Z,1217623424.1,2008-08-01T20:43:53.400000Z,1217623433.4,9.300000190734863
WXT ,1,2008-08-01T20:51:45.700000Z,1217623905.7,2008-08-01T20:51:56.600000Z,1217623916.6,10.899999856948853
WXT ,1,2008-08-01T20:52:46.000000Z,1217623966.0,2008-08-01T20:52:57.100000Z,1217623977.1,11.099999904632568
WXT ,1,2008-08-01T20:55:31.000000Z,1217624131.0,2008-08-01T20:55:41.900000Z,1217624141.9,10.900000095367432
WXT ,1,2008-08-01T21:03:17.400000Z,1217624597.4,2008-08-01T21:03:25.800000Z,1217624605.8,8.399999856948853
WXT ,1,2008-08-01T21:03:46.500000Z,1217624626.5,2008-08-01T21:03:57.100000Z,1217624637.1,10.599999904632568
WXT ,1,2008-08-01T21:12:39.700000Z,1217625159.7,2008-08-01T21:12:47.600000Z,1217625167.6,7.8999998569488525
WXT ,1,2008-08-01T21:13:10.700000Z,1217625190.7,2008-08-01T21:13:20.900000Z,1217625200.9,10.200000047683716
WXT ,1,2008-08-01T21:17:47.300000Z,1217625467.3,2008-08-01T21:17:55.500000Z,1217625475.5,8.200000047683716
WXT ,1,2008-08-01T21:24:04.700000Z,1217625844.7,2008-08-01T21:24:15.700000Z,1217625855.7,11.0
WXT ,1,2008-08-01T21:50:18.700000Z,1217627418.7,2008-08-01T21:50:28.900000Z,1217627428.9,10.200000047683716
WXT ,1,2008-08-01T21:54:14.500000Z,1217627654.5,2008-08-01T21:54:22.400000Z,1217627662.4,7.900000095367432
WXT ,1,2008-08-01T22:19:32.000000Z,1217629172.0,2008-08-01T22:19:42.300000Z,1217629182.3,10.299999952316284
WXT ,1,2008-08-01T22:36:24.800000Z,1217630184.8,2008-08-01T22:36:35.100000Z,1217630195.1,10.299999952316284
WXT ,1,2008-08-01T22:56:19.200000Z,1217631379.2,2008-08-01T22:56:27.100000Z,1217631387.1,7.8999998569488525
WXT ,1,2008-08-01T23:07:32.800000Z,1217632052.8,2008-08-01T23:07:40.600000Z,1217632060.6,7.799999952316284
WXT ,1,2008-08-01T23:23:12.800000Z,1217632992.8,2008-08-01T23:23:23.400000Z,1217633003.4,10.600000143051147
WXT ,1,2008-08-01T23:32:32.800000Z,1217633552.8,2008-08-01T23:32:41.600000Z,1217633561.6,8.799999952316284
WXT ,1,2008-08-02T00:13:15.400000Z,1217635995.4,2008-08-02T00:13:23.600000Z,1217636003.6,8.199999809265137
WXT ,1,2008-08-02T00:51:32.300000Z,1217638292.3,2008-08-02T00:51:40.800000Z,1217638300.8,8.5
WXT ,1,2008-08-02T00:57:56.000000Z,1217638676.0,2008-08-02T00:58:04.500000Z,1217638684.5,8.5
WXT ,1,2008-08-02T01:35:49.400000Z,1217640949.4,2008-08-02T01:35:58.500000Z,1217640958.5,9.099999904632568
WXT ,1,2008-08-02T01:41:06.500000Z,1217641266.5,2008-08-02T01:41:13.800000Z,1217641273.8,7.299999952316284
WXT ,1,2008-08-02T01:56:42.800000Z,1217642202.8,2008-08-02T01:56:51.900000Z,1217642211.9,9.100000143051147
WXT ,1,2008-08-02T02:07:15.300000Z,1217642835.3,2008-08-02T02:07:23.700000Z,1217642843.7,8.400000095367432
WXT ,1,2008-08-02T02:13:03.900000Z,1217643183.9,2008-08-02T02:13:12.100000Z,1217643192.1,8.199999809265137
WXT ,1,2008-08-02T03:22:52.000000Z,1217647372.0,2008-08-02T03:23:00.200000Z,1217647380.2,8.200000047683716
WXT ,1,2008-08-02T03:25:33.900000Z,1217647533.9,2008-08-02T03:25:41.900000Z,1217647541.9,8.0
WXT ,1,2008-08-02T03:38:19.000000Z,1217648299.0,2008-08-02T03:38:30.000000Z,1217648310.0,11.0
WXT ,1,2008-08-02T04:06:02.700000Z,1217649962.7,2008-08-02T04:06:10.500000Z,1217649970.5,7.799999952316284
WXT ,1,2008-08-02T04:13:01.600000Z,1217650381.6,2008-08-02T04:13:10.000000Z,1217650390.0,8.400000095367432
WXT ,1,2008-08-02T04:23:31.800000Z,1217651011.8,2008-08-02T04:23:38.800000Z,1217651018.8,7.0
WXT ,1,2008-08-02T04:58:52.100000Z,1217653132.1,2008-08-02T04:58:59.900000Z,1217653139.9,7.800000190734863
WXT ,1,2008-08-02T05:22:56.400000Z,1217654576.4,2008-08-02T05:23:06.900000Z,1217654586.9,10.5
WXT ,1,2008-08-02T05:52:46.700000Z,1217656366.7,2008-08-02T05:52:57.800000Z,1217656377.8,11.099999904632568
WXT ,1,2008-08-02T06:12:47.200000Z,1217657567.2,2008-08-02T06:12:57.500000Z,1217657577.5,10.299999952316284
WXT ,1,2008-08-02T06:33:06.800000Z,1217658786.8,2008-08-02T06:33:15.800000Z,1217658795.8,9.0
WXT ,1,2008-08-02T06:52:46.200000Z,1217659966.2,2008-08-02T06:52:55.400000Z,1217659975.4,9.200000047683716
WXT ,1,2008-08-02T06:58:25.300000Z,1217660305.3,2008-08-02T06:58:34.400000Z,1217660314.4,9.100000143051147
WXT ,1,2008-08-02T07:02:14.800000Z,1217660534.8,2008-08-02T07:02:25.300000Z,1217660545.3,10.5
WXT ,1,2008-08-02T07:04:43.500000Z,1217660683.5,2008-08-02T07:04:53.000000Z,1217660693.0,9.5
WXT ,1,2008-08-02T07:32:26.900000Z,1217662346.9,2008-08-02T07:32:36.500000Z,1217662356.5,9.599999904632568
WXT ,1,2008-08-02T07:50:45.900000Z,1217663445.9,2008-08-02T07:50:54.000000Z,1217663454.0,8.099999904632568
WXT ,1,2008-08-02T07:59:31.300000Z,1217663971.3,2008-08-02T07:59:39.900000Z,1217663979.9,8.600000143051147
WXT ,1,2008-08-02T09:24:21.800000Z,1217669061.8,2008-08-02T09:24:30.400000Z,1217669070.4,8.600000143051147
WXT ,1,2008-08-02T09:29:39.400000Z,1217669379.4,2008-08-02T09:29:49.100000Z,1217669389.1,9.699999809265137
WXT ,1,2008-08-02T09:59:40.600000Z,1217671180.6,2008-08-02T09:59:48.500000Z,1217671188.5,7.900000095367432
WXT ,1,2008-08-02T10:03:34.300000Z,1217671414.3,2008-08-02T10:03:44.500000Z,1217671424.5,10.200000047683716
WXT ,1,2008-08-02T10:15:28.300000Z,1217672128.3,2008-08-02T10:15:38.500000Z,1217672138.5,10.200000047683716
WXT ,1,2008-08-02T10:25:45.500000Z,1217672745.5,2008-08-02T10:25:56.500000Z,1217672756.5,11.0
WXT ,1,2008-08-02T11:57:06.800000Z,1217678226.8,2008-08-02T11:57:18.000000Z,1217678238.0,11.200000047683716
WXT ,1,2008-08-02T12:12:11.300000Z,1217679131.3,2008-08-02T12:12:20.300000Z,1217679140.3,9.0
WXT ,1,2008-08-02T12:19:16.900000Z,1217679556.9,2008-08-02T12:19:27.400000Z,1217679567.4,10.5
WXT ,1,2008-08-02T12:21:47.500000Z,1217679707.5,2008-08-02T12:21:55.600000Z,1217679715.6,8.099999904632568
WXT ,1,2008-08-02T12:25:59.500000Z,1217679959.5,2008-08-02T12:26:07.100000Z,1217679967.1,7.599999904632568
WXT ,1,2008-08-02T12:35:11.500000Z,1217680511.5,2008-08-02T12:35:20.600000Z,1217680520.6,9.099999904632568
WXT ,1,2008-08-02T12:42:02.500000Z,1217680922.5,2008-08-02T12:42:13.400000Z,1217680933.4,10.900000095367432
WXT ,1,2008-08-02T12:55:35.200000Z,1217681735.2,2008-08-02T12:55:43.100000Z,1217681743.1,7.8999998569488525
WXT ,1,2008-08-02T13:13:24.000000Z,1217682804.0,2008-08-02T13:13:31.800000Z,1217682811.8,7.799999952316284
WXT ,1,2008-08-02T13:14:48.500000Z,1217682888.5,2008-08-02T13:14:53.400000Z,1217682893.4,4.900000095367432
WXT ,1,2008-08-02T13:22:57.500000Z,1217683377.5,2008-08-02T13:23:04.900000Z,1217683384.9,7.400000095367432
WXT ,1,2008-08-02T13:26:01.000000Z,1217683561.0,2008-08-02T13:26:10.900000Z,1217683570.9,9.900000095367432
WXT ,1,2008-08-02T13:36:12.900000Z,1217684172.9,2008-08-02T13:36:21.300000Z,1217684181.3,8.399999856948853
WXT ,1,2008-08-02T13:44:05.300000Z,1217684645.3,2008-08-02T13:44:14.700000Z,1217684654.7,9.400000095367432
WXT ,1,2008-08-02T13:49:46.700000Z,1217684986.7,2008-08-02T13:49:57.000000Z,1217684997.0,10.299999952316284
WXT ,1,2008-08-02T14:07:23.600000Z,1217686043.6,2008-08-02T14:07:32.700000Z,1217686052.7,9.100000143051147
WXT ,1,2008-08-02T14:17:54.300000Z,1217686674.3,2008-08-02T14:18:02.200000Z,1217686682.2,7.900000095367432
WXT ,1,2008-08-02T14:25:17.800000Z,1217687117.8,2008-08-02T14:25:25.900000Z,1217687125.9,8.100000143051147
WXT ,1,2008-08-02T14:42:50.300000Z,1217688170.3,2008-08-02T14:42:58.600000Z,1217688178.6,8.299999952316284
WXT ,1,2008-08-02T14:50:45.500000Z,1217688645.5,2008-08-02T14:50:53.600000Z,1217688653.6,8.099999904632568
WXT ,1,2008-08-02T14:57:55.100000Z,1217689075.1,2008-08-02T14:58:03.400000Z,1217689083.4,8.300000190734863
